"","state","date","hosp_rate","Level","hosp_rate_3m","scale_age"
"1","California","2023-07-01",0.7,"1-4 Years",0.7,5.35714285714286
"2","California","2023-07-08",0,"1-4 Years",0.35,2.67857142857143
"3","California","2023-07-15",0,"1-4 Years",0.233333333333333,1.78571428571429
"4","California","2023-07-22",0.7,"1-4 Years",0.233333333333333,1.78571428571429
"5","California","2023-07-29",0.7,"1-4 Years",0.466666666666667,3.57142857142857
"6","California","2023-08-05",0,"1-4 Years",0.466666666666667,3.57142857142857
"7","California","2023-08-12",0,"1-4 Years",0.233333333333333,1.78571428571429
"8","California","2023-08-19",0,"1-4 Years",0,0
"9","California","2023-08-26",0.7,"1-4 Years",0.233333333333333,1.78571428571429
"10","California","2023-09-02",0,"1-4 Years",0.233333333333333,1.78571428571429
"11","California","2023-09-09",0.7,"1-4 Years",0.466666666666667,3.57142857142857
"12","California","2023-09-16",1.4,"1-4 Years",0.7,5.35714285714286
"13","California","2023-09-23",2.1,"1-4 Years",1.4,10.7142857142857
"14","California","2023-09-30",4.3,"1-4 Years",2.6,19.8979591836735
"15","California","2023-10-07",3.6,"1-4 Years",3.33333333333333,25.5102040816327
"16","California","2023-10-14",7.1,"1-4 Years",5,38.265306122449
"17","California","2023-10-21",3.6,"1-4 Years",4.76666666666667,36.4795918367347
"18","California","2023-10-28",3.6,"1-4 Years",4.76666666666667,36.4795918367347
"19","California","2023-11-04",4.3,"1-4 Years",3.83333333333333,29.3367346938776
"20","California","2023-11-11",7.8,"1-4 Years",5.23333333333333,40.0510204081633
"21","California","2023-11-18",12.8,"1-4 Years",8.3,63.5204081632653
"22","California","2023-11-25",11.4,"1-4 Years",10.6666666666667,81.6326530612245
"23","California","2023-12-02",9.3,"1-4 Years",11.1666666666667,85.4591836734694
"24","California","2023-12-09",6.4,"1-4 Years",9.03333333333333,69.1326530612245
"25","California","2023-12-16",6.4,"1-4 Years",7.36666666666667,56.3775510204082
"26","California","2023-12-23",5.7,"1-4 Years",6.16666666666667,47.1938775510204
"27","California","2023-12-30",7.1,"1-4 Years",6.4,48.9795918367347
"28","California","2024-01-06",10.7,"1-4 Years",7.83333333333333,59.9489795918367
"29","California","2024-01-13",2.1,"1-4 Years",6.63333333333333,50.765306122449
"30","California","2024-01-20",2.8,"1-4 Years",5.2,39.7959183673469
"31","California","2024-01-27",7.1,"1-4 Years",4,30.6122448979592
"32","California","2024-02-03",6.4,"1-4 Years",5.43333333333333,41.5816326530612
"33","California","2024-02-10",2.1,"1-4 Years",5.2,39.7959183673469
"34","California","2024-02-17",0.7,"1-4 Years",3.06666666666667,23.469387755102
"35","California","2024-02-24",1.4,"1-4 Years",1.4,10.7142857142857
"36","California","2024-03-02",3.6,"1-4 Years",1.9,14.5408163265306
"37","California","2024-03-09",1.4,"1-4 Years",2.13333333333333,16.3265306122449
"38","California","2024-03-16",1.4,"1-4 Years",2.13333333333333,16.3265306122449
"39","California","2024-03-23",0.7,"1-4 Years",1.16666666666667,8.92857142857143
"40","California","2024-03-30",0,"1-4 Years",0.7,5.35714285714286
"41","California","2024-04-06",0,"1-4 Years",0.233333333333333,1.78571428571429
"42","California","2024-04-13",0.7,"1-4 Years",0.233333333333333,1.78571428571429
"43","California","2024-04-20",0.7,"1-4 Years",0.466666666666667,3.57142857142857
"44","California","2024-04-27",0.7,"1-4 Years",0.7,5.35714285714286
"45","California","2024-05-04",0,"1-4 Years",0.466666666666667,3.57142857142857
"46","California","2024-05-11",0,"1-4 Years",0.233333333333333,1.78571428571429
"47","California","2024-05-18",0.7,"1-4 Years",0.233333333333333,1.78571428571429
"48","California","2024-05-25",0,"1-4 Years",0.233333333333333,1.78571428571429
"49","California","2024-06-01",0,"1-4 Years",0.233333333333333,1.78571428571429
"50","California","2024-06-08",0,"1-4 Years",0,0
"51","California","2024-06-15",0,"1-4 Years",0,0
"52","California","2024-06-22",0,"1-4 Years",0,0
"53","California","2024-06-29",0,"1-4 Years",0,0
"54","California","2024-07-06",0,"1-4 Years",0,0
"55","California","2024-07-13",0,"1-4 Years",0,0
"56","California","2024-07-20",0,"1-4 Years",0,0
"57","California","2024-07-27",0,"1-4 Years",0,0
"58","California","2024-08-03",0,"1-4 Years",0,0
"59","California","2024-08-10",0,"1-4 Years",0,0
"60","California","2024-08-17",0,"1-4 Years",0,0
"61","California","2024-08-24",0,"1-4 Years",0,0
"62","California","2024-08-31",0.7,"1-4 Years",0.233333333333333,1.78571428571429
"63","California","2024-09-07",0,"1-4 Years",0.233333333333333,1.78571428571429
"64","California","2024-09-14",1.4,"1-4 Years",0.7,5.35714285714286
"65","California","2024-09-21",0,"1-4 Years",0.466666666666667,3.57142857142857
"66","California","2024-09-28",0,"1-4 Years",0.466666666666667,3.57142857142857
"67","California","2024-10-05",1.4,"1-4 Years",0.466666666666667,3.57142857142857
"68","California","2024-10-12",0.7,"1-4 Years",0.7,5.35714285714286
"69","California","2024-10-19",0.7,"1-4 Years",0.933333333333333,7.14285714285714
"70","California","2024-10-26",0,"1-4 Years",0.466666666666667,3.57142857142857
"71","California","2024-11-02",0,"1-4 Years",0.233333333333333,1.78571428571429
"72","California","2024-11-09",4.3,"1-4 Years",1.43333333333333,10.969387755102
"73","California","2024-11-16",2.8,"1-4 Years",2.36666666666667,18.1122448979592
"74","California","2024-11-23",3.6,"1-4 Years",3.56666666666667,27.2959183673469
"75","California","2024-11-30",5,"1-4 Years",3.8,29.0816326530612
"76","California","2024-12-07",6.4,"1-4 Years",5,38.265306122449
"77","California","2024-12-14",7.1,"1-4 Years",6.16666666666667,47.1938775510204
"78","California","2024-12-21",10.7,"1-4 Years",8.06666666666667,61.734693877551
"79","California","2024-12-28",13.5,"1-4 Years",10.4333333333333,79.8469387755102
"80","California","2025-01-04",15,"1-4 Years",13.0666666666667,100
"81","California","2025-01-11",6.4,"1-4 Years",11.6333333333333,89.030612244898
"82","California","2025-01-18",6.4,"1-4 Years",9.26666666666667,70.9183673469388
"83","California","2025-01-25",7.1,"1-4 Years",6.63333333333333,50.765306122449
"84","California","2025-02-01",5,"1-4 Years",6.16666666666667,47.1938775510204
"85","California","2025-02-08",3.6,"1-4 Years",5.23333333333333,40.0510204081633
"86","California","2025-02-15",2.1,"1-4 Years",3.56666666666667,27.2959183673469
"87","California","2025-02-22",2.1,"1-4 Years",2.6,19.8979591836735
"88","California","2025-03-01",2.1,"1-4 Years",2.1,16.0714285714286
"89","California","2025-03-08",0.7,"1-4 Years",1.63333333333333,12.5
"90","California","2025-03-15",3.6,"1-4 Years",2.13333333333333,16.3265306122449
"91","California","2025-03-22",0,"1-4 Years",1.43333333333333,10.969387755102
"92","California","2025-03-29",0,"1-4 Years",1.2,9.18367346938776
"93","California","2025-04-05",0,"1-4 Years",0,0
"94","California","2025-04-12",0.7,"1-4 Years",0.233333333333333,1.78571428571429
"95","California","2025-04-19",0,"1-4 Years",0.233333333333333,1.78571428571429
"96","California","2025-04-26",0,"1-4 Years",0.233333333333333,1.78571428571429
"97","California","2025-05-03",0,"1-4 Years",0,0
"98","California","2025-05-10",0,"1-4 Years",0,0
"99","California","2025-05-17",0,"1-4 Years",0,0
"100","California","2025-05-24",0.7,"1-4 Years",0.233333333333333,1.78571428571429
"101","California","2025-05-31",0,"1-4 Years",0.233333333333333,1.78571428571429
"102","California","2025-06-07",0,"1-4 Years",0.233333333333333,1.78571428571429
"103","California","2025-06-14",0,"1-4 Years",0,0
"104","California","2025-06-21",0,"1-4 Years",0,0
"105","California","2025-06-28",0,"1-4 Years",0,0
"106","California","2025-07-05",0,"1-4 Years",0,0
"107","California","2025-07-12",0,"1-4 Years",0,0
"108","California","2025-07-19",0,"1-4 Years",0,0
"109","California","2025-07-26",0,"1-4 Years",0,0
"110","California","2025-08-02",0,"1-4 Years",0,0
"111","California","2023-07-01",0,"18-49 Years",0,0
"112","California","2023-07-08",0,"18-49 Years",0,0
"113","California","2023-07-15",0,"18-49 Years",0,0
"114","California","2023-07-22",0.1,"18-49 Years",0.0333333333333333,4.54545454545455
"115","California","2023-07-29",0,"18-49 Years",0.0333333333333333,4.54545454545455
"116","California","2023-08-05",0,"18-49 Years",0.0333333333333333,4.54545454545455
"117","California","2023-08-12",0,"18-49 Years",0,0
"118","California","2023-08-19",0,"18-49 Years",0,0
"119","California","2023-08-26",0,"18-49 Years",0,0
"120","California","2023-09-02",0,"18-49 Years",0,0
"121","California","2023-09-09",0,"18-49 Years",0,0
"122","California","2023-09-16",0.1,"18-49 Years",0.0333333333333333,4.54545454545455
"123","California","2023-09-23",0,"18-49 Years",0.0333333333333333,4.54545454545455
"124","California","2023-09-30",0,"18-49 Years",0.0333333333333333,4.54545454545455
"125","California","2023-10-07",0.1,"18-49 Years",0.0333333333333333,4.54545454545455
"126","California","2023-10-14",0,"18-49 Years",0.0333333333333333,4.54545454545455
"127","California","2023-10-21",0.1,"18-49 Years",0.0666666666666667,9.09090909090909
"128","California","2023-10-28",0,"18-49 Years",0.0333333333333333,4.54545454545455
"129","California","2023-11-04",0.3,"18-49 Years",0.133333333333333,18.1818181818182
"130","California","2023-11-11",0.2,"18-49 Years",0.166666666666667,22.7272727272727
"131","California","2023-11-18",0.3,"18-49 Years",0.266666666666667,36.3636363636364
"132","California","2023-11-25",0.2,"18-49 Years",0.233333333333333,31.8181818181818
"133","California","2023-12-02",0.6,"18-49 Years",0.366666666666667,50
"134","California","2023-12-09",0.6,"18-49 Years",0.466666666666667,63.6363636363636
"135","California","2023-12-16",0.7,"18-49 Years",0.633333333333333,86.3636363636364
"136","California","2023-12-23",0.6,"18-49 Years",0.633333333333333,86.3636363636364
"137","California","2023-12-30",0.4,"18-49 Years",0.566666666666667,77.2727272727273
"138","California","2024-01-06",0.8,"18-49 Years",0.6,81.8181818181818
"139","California","2024-01-13",0.6,"18-49 Years",0.6,81.8181818181818
"140","California","2024-01-20",0.1,"18-49 Years",0.5,68.1818181818182
"141","California","2024-01-27",0.2,"18-49 Years",0.3,40.9090909090909
"142","California","2024-02-03",0.2,"18-49 Years",0.166666666666667,22.7272727272727
"143","California","2024-02-10",0.2,"18-49 Years",0.2,27.2727272727273
"144","California","2024-02-17",0.2,"18-49 Years",0.2,27.2727272727273
"145","California","2024-02-24",0.2,"18-49 Years",0.2,27.2727272727273
"146","California","2024-03-02",0.2,"18-49 Years",0.2,27.2727272727273
"147","California","2024-03-09",0.1,"18-49 Years",0.166666666666667,22.7272727272727
"148","California","2024-03-16",0.1,"18-49 Years",0.133333333333333,18.1818181818182
"149","California","2024-03-23",0.1,"18-49 Years",0.1,13.6363636363636
"150","California","2024-03-30",0,"18-49 Years",0.0666666666666667,9.09090909090909
"151","California","2024-04-06",0,"18-49 Years",0.0333333333333333,4.54545454545455
"152","California","2024-04-13",0.1,"18-49 Years",0.0333333333333333,4.54545454545455
"153","California","2024-04-20",0.1,"18-49 Years",0.0666666666666667,9.09090909090909
"154","California","2024-04-27",0,"18-49 Years",0.0666666666666667,9.09090909090909
"155","California","2024-05-04",0.1,"18-49 Years",0.0666666666666667,9.09090909090909
"156","California","2024-05-11",0,"18-49 Years",0.0333333333333333,4.54545454545455
"157","California","2024-05-18",0,"18-49 Years",0.0333333333333333,4.54545454545455
"158","California","2024-05-25",0,"18-49 Years",0,0
"159","California","2024-06-01",0,"18-49 Years",0,0
"160","California","2024-06-08",0,"18-49 Years",0,0
"161","California","2024-06-15",0,"18-49 Years",0,0
"162","California","2024-06-22",0,"18-49 Years",0,0
"163","California","2024-06-29",0,"18-49 Years",0,0
"164","California","2024-07-06",0,"18-49 Years",0,0
"165","California","2024-07-13",0,"18-49 Years",0,0
"166","California","2024-07-20",0,"18-49 Years",0,0
"167","California","2024-07-27",0.1,"18-49 Years",0.0333333333333333,4.54545454545455
"168","California","2024-08-03",0,"18-49 Years",0.0333333333333333,4.54545454545455
"169","California","2024-08-10",0,"18-49 Years",0.0333333333333333,4.54545454545455
"170","California","2024-08-17",0,"18-49 Years",0,0
"171","California","2024-08-24",0,"18-49 Years",0,0
"172","California","2024-08-31",0,"18-49 Years",0,0
"173","California","2024-09-07",0,"18-49 Years",0,0
"174","California","2024-09-14",0,"18-49 Years",0,0
"175","California","2024-09-21",0,"18-49 Years",0,0
"176","California","2024-09-28",0,"18-49 Years",0,0
"177","California","2024-10-05",0.1,"18-49 Years",0.0333333333333333,4.54545454545455
"178","California","2024-10-12",0.1,"18-49 Years",0.0666666666666667,9.09090909090909
"179","California","2024-10-19",0,"18-49 Years",0.0666666666666667,9.09090909090909
"180","California","2024-10-26",0,"18-49 Years",0.0333333333333333,4.54545454545455
"181","California","2024-11-02",0,"18-49 Years",0,0
"182","California","2024-11-09",0.1,"18-49 Years",0.0333333333333333,4.54545454545455
"183","California","2024-11-16",0.1,"18-49 Years",0.0666666666666667,9.09090909090909
"184","California","2024-11-23",0,"18-49 Years",0.0666666666666667,9.09090909090909
"185","California","2024-11-30",0.2,"18-49 Years",0.1,13.6363636363636
"186","California","2024-12-07",0.2,"18-49 Years",0.133333333333333,18.1818181818182
"187","California","2024-12-14",0.1,"18-49 Years",0.166666666666667,22.7272727272727
"188","California","2024-12-21",0.4,"18-49 Years",0.233333333333333,31.8181818181818
"189","California","2024-12-28",0.4,"18-49 Years",0.3,40.9090909090909
"190","California","2025-01-04",0.6,"18-49 Years",0.466666666666667,63.6363636363636
"191","California","2025-01-11",1.2,"18-49 Years",0.733333333333333,100
"192","California","2025-01-18",0.4,"18-49 Years",0.733333333333333,100
"193","California","2025-01-25",0.3,"18-49 Years",0.633333333333333,86.3636363636364
"194","California","2025-02-01",0.7,"18-49 Years",0.466666666666667,63.6363636363636
"195","California","2025-02-08",0.2,"18-49 Years",0.4,54.5454545454545
"196","California","2025-02-15",0.3,"18-49 Years",0.4,54.5454545454545
"197","California","2025-02-22",0.3,"18-49 Years",0.266666666666667,36.3636363636364
"198","California","2025-03-01",0.3,"18-49 Years",0.3,40.9090909090909
"199","California","2025-03-08",0,"18-49 Years",0.2,27.2727272727273
"200","California","2025-03-15",0.2,"18-49 Years",0.166666666666667,22.7272727272727
"201","California","2025-03-22",0.1,"18-49 Years",0.1,13.6363636363636
"202","California","2025-03-29",0,"18-49 Years",0.1,13.6363636363636
"203","California","2025-04-05",0.2,"18-49 Years",0.1,13.6363636363636
"204","California","2025-04-12",0.1,"18-49 Years",0.1,13.6363636363636
"205","California","2025-04-19",0,"18-49 Years",0.1,13.6363636363636
"206","California","2025-04-26",0,"18-49 Years",0.0333333333333333,4.54545454545455
"207","California","2025-05-03",0.1,"18-49 Years",0.0333333333333333,4.54545454545455
"208","California","2025-05-10",0,"18-49 Years",0.0333333333333333,4.54545454545455
"209","California","2025-05-17",0,"18-49 Years",0.0333333333333333,4.54545454545455
"210","California","2025-05-24",0,"18-49 Years",0,0
"211","California","2025-05-31",0,"18-49 Years",0,0
"212","California","2025-06-07",0,"18-49 Years",0,0
"213","California","2025-06-14",0,"18-49 Years",0,0
"214","California","2025-06-21",0,"18-49 Years",0,0
"215","California","2025-06-28",0,"18-49 Years",0,0
"216","California","2025-07-05",0,"18-49 Years",0,0
"217","California","2025-07-12",0,"18-49 Years",0,0
"218","California","2025-07-19",0,"18-49 Years",0,0
"219","California","2025-07-26",0,"18-49 Years",0,0
"220","California","2025-08-02",0,"18-49 Years",0,0
"221","California","2023-07-01",0,"5-17 Years",0,0
"222","California","2023-07-08",0.2,"5-17 Years",0.1,8.33333333333333
"223","California","2023-07-15",0,"5-17 Years",0.0666666666666667,5.55555555555556
"224","California","2023-07-22",0,"5-17 Years",0.0666666666666667,5.55555555555556
"225","California","2023-07-29",0,"5-17 Years",0,0
"226","California","2023-08-05",0,"5-17 Years",0,0
"227","California","2023-08-12",0,"5-17 Years",0,0
"228","California","2023-08-19",0,"5-17 Years",0,0
"229","California","2023-08-26",0.4,"5-17 Years",0.133333333333333,11.1111111111111
"230","California","2023-09-02",0,"5-17 Years",0.133333333333333,11.1111111111111
"231","California","2023-09-09",0.2,"5-17 Years",0.2,16.6666666666667
"232","California","2023-09-16",0.2,"5-17 Years",0.133333333333333,11.1111111111111
"233","California","2023-09-23",0,"5-17 Years",0.133333333333333,11.1111111111111
"234","California","2023-09-30",0.2,"5-17 Years",0.133333333333333,11.1111111111111
"235","California","2023-10-07",0.2,"5-17 Years",0.133333333333333,11.1111111111111
"236","California","2023-10-14",0.8,"5-17 Years",0.4,33.3333333333333
"237","California","2023-10-21",0.8,"5-17 Years",0.6,50
"238","California","2023-10-28",0.2,"5-17 Years",0.6,50
"239","California","2023-11-04",0.2,"5-17 Years",0.4,33.3333333333333
"240","California","2023-11-11",0.8,"5-17 Years",0.4,33.3333333333333
"241","California","2023-11-18",1.2,"5-17 Years",0.733333333333333,61.1111111111111
"242","California","2023-11-25",0.4,"5-17 Years",0.8,66.6666666666667
"243","California","2023-12-02",0.4,"5-17 Years",0.666666666666667,55.5555555555556
"244","California","2023-12-09",1,"5-17 Years",0.6,50
"245","California","2023-12-16",1.4,"5-17 Years",0.933333333333333,77.7777777777778
"246","California","2023-12-23",1.2,"5-17 Years",1.2,100
"247","California","2023-12-30",0.2,"5-17 Years",0.933333333333333,77.7777777777778
"248","California","2024-01-06",0.6,"5-17 Years",0.666666666666667,55.5555555555556
"249","California","2024-01-13",0.4,"5-17 Years",0.4,33.3333333333333
"250","California","2024-01-20",0,"5-17 Years",0.333333333333333,27.7777777777778
"251","California","2024-01-27",0.2,"5-17 Years",0.2,16.6666666666667
"252","California","2024-02-03",0.2,"5-17 Years",0.133333333333333,11.1111111111111
"253","California","2024-02-10",0.2,"5-17 Years",0.2,16.6666666666667
"254","California","2024-02-17",0.2,"5-17 Years",0.2,16.6666666666667
"255","California","2024-02-24",0.2,"5-17 Years",0.2,16.6666666666667
"256","California","2024-03-02",0,"5-17 Years",0.133333333333333,11.1111111111111
"257","California","2024-03-09",0,"5-17 Years",0.0666666666666667,5.55555555555556
"258","California","2024-03-16",0.2,"5-17 Years",0.0666666666666667,5.55555555555556
"259","California","2024-03-23",0,"5-17 Years",0.0666666666666667,5.55555555555556
"260","California","2024-03-30",0,"5-17 Years",0.0666666666666667,5.55555555555556
"261","California","2024-04-06",0,"5-17 Years",0,0
"262","California","2024-04-13",0,"5-17 Years",0,0
"263","California","2024-04-20",0,"5-17 Years",0,0
"264","California","2024-04-27",0,"5-17 Years",0,0
"265","California","2024-05-04",0,"5-17 Years",0,0
"266","California","2024-05-11",0,"5-17 Years",0,0
"267","California","2024-05-18",0,"5-17 Years",0,0
"268","California","2024-05-25",0,"5-17 Years",0,0
"269","California","2024-06-01",0.2,"5-17 Years",0.0666666666666667,5.55555555555556
"270","California","2024-06-08",0,"5-17 Years",0.0666666666666667,5.55555555555556
"271","California","2024-06-15",0,"5-17 Years",0.0666666666666667,5.55555555555556
"272","California","2024-06-22",0,"5-17 Years",0,0
"273","California","2024-06-29",0,"5-17 Years",0,0
"274","California","2024-07-06",0,"5-17 Years",0,0
"275","California","2024-07-13",0,"5-17 Years",0,0
"276","California","2024-07-20",0,"5-17 Years",0,0
"277","California","2024-07-27",0,"5-17 Years",0,0
"278","California","2024-08-03",0,"5-17 Years",0,0
"279","California","2024-08-10",0,"5-17 Years",0,0
"280","California","2024-08-17",0,"5-17 Years",0,0
"281","California","2024-08-24",0,"5-17 Years",0,0
"282","California","2024-08-31",0,"5-17 Years",0,0
"283","California","2024-09-07",0,"5-17 Years",0,0
"284","California","2024-09-14",0,"5-17 Years",0,0
"285","California","2024-09-21",0,"5-17 Years",0,0
"286","California","2024-09-28",0,"5-17 Years",0,0
"287","California","2024-10-05",0,"5-17 Years",0,0
"288","California","2024-10-12",0.2,"5-17 Years",0.0666666666666667,5.55555555555556
"289","California","2024-10-19",0.2,"5-17 Years",0.133333333333333,11.1111111111111
"290","California","2024-10-26",0,"5-17 Years",0.133333333333333,11.1111111111111
"291","California","2024-11-02",0.2,"5-17 Years",0.133333333333333,11.1111111111111
"292","California","2024-11-09",0,"5-17 Years",0.0666666666666667,5.55555555555556
"293","California","2024-11-16",0.4,"5-17 Years",0.2,16.6666666666667
"294","California","2024-11-23",1.4,"5-17 Years",0.6,50
"295","California","2024-11-30",0.4,"5-17 Years",0.733333333333333,61.1111111111111
"296","California","2024-12-07",0.6,"5-17 Years",0.8,66.6666666666667
"297","California","2024-12-14",0.8,"5-17 Years",0.6,50
"298","California","2024-12-21",0.6,"5-17 Years",0.666666666666667,55.5555555555556
"299","California","2024-12-28",0.8,"5-17 Years",0.733333333333333,61.1111111111111
"300","California","2025-01-04",0.4,"5-17 Years",0.6,50
"301","California","2025-01-11",0.6,"5-17 Years",0.6,50
"302","California","2025-01-18",1.8,"5-17 Years",0.933333333333333,77.7777777777778
"303","California","2025-01-25",0.8,"5-17 Years",1.06666666666667,88.8888888888889
"304","California","2025-02-01",0.4,"5-17 Years",1,83.3333333333333
"305","California","2025-02-08",0.6,"5-17 Years",0.6,50
"306","California","2025-02-15",0.2,"5-17 Years",0.4,33.3333333333333
"307","California","2025-02-22",0,"5-17 Years",0.266666666666667,22.2222222222222
"308","California","2025-03-01",0.4,"5-17 Years",0.2,16.6666666666667
"309","California","2025-03-08",0,"5-17 Years",0.133333333333333,11.1111111111111
"310","California","2025-03-15",0,"5-17 Years",0.133333333333333,11.1111111111111
"311","California","2025-03-22",0.2,"5-17 Years",0.0666666666666667,5.55555555555556
"312","California","2025-03-29",0,"5-17 Years",0.0666666666666667,5.55555555555556
"313","California","2025-04-05",0,"5-17 Years",0.0666666666666667,5.55555555555556
"314","California","2025-04-12",0.2,"5-17 Years",0.0666666666666667,5.55555555555556
"315","California","2025-04-19",0,"5-17 Years",0.0666666666666667,5.55555555555556
"316","California","2025-04-26",0,"5-17 Years",0.0666666666666667,5.55555555555556
"317","California","2025-05-03",0,"5-17 Years",0,0
"318","California","2025-05-10",0,"5-17 Years",0,0
"319","California","2025-05-17",0,"5-17 Years",0,0
"320","California","2025-05-24",0,"5-17 Years",0,0
"321","California","2025-05-31",0.6,"5-17 Years",0.2,16.6666666666667
"322","California","2025-06-07",0,"5-17 Years",0.2,16.6666666666667
"323","California","2025-06-14",0,"5-17 Years",0.2,16.6666666666667
"324","California","2025-06-21",0,"5-17 Years",0,0
"325","California","2025-06-28",0,"5-17 Years",0,0
"326","California","2025-07-05",0,"5-17 Years",0,0
"327","California","2025-07-12",0,"5-17 Years",0,0
"328","California","2025-07-19",0,"5-17 Years",0,0
"329","California","2025-07-26",0,"5-17 Years",0,0
"330","California","2025-08-02",0,"5-17 Years",0,0
"331","California","2023-07-01",0,"50-64 Years",0,0
"332","California","2023-07-08",0,"50-64 Years",0,0
"333","California","2023-07-15",0,"50-64 Years",0,0
"334","California","2023-07-22",0,"50-64 Years",0,0
"335","California","2023-07-29",0,"50-64 Years",0,0
"336","California","2023-08-05",0,"50-64 Years",0,0
"337","California","2023-08-12",0,"50-64 Years",0,0
"338","California","2023-08-19",0,"50-64 Years",0,0
"339","California","2023-08-26",0,"50-64 Years",0,0
"340","California","2023-09-02",0,"50-64 Years",0,0
"341","California","2023-09-09",0,"50-64 Years",0,0
"342","California","2023-09-16",0.1,"50-64 Years",0.0333333333333333,1.51515151515151
"343","California","2023-09-23",0,"50-64 Years",0.0333333333333333,1.51515151515151
"344","California","2023-09-30",0,"50-64 Years",0.0333333333333333,1.51515151515151
"345","California","2023-10-07",0.3,"50-64 Years",0.1,4.54545454545454
"346","California","2023-10-14",0,"50-64 Years",0.1,4.54545454545454
"347","California","2023-10-21",0.3,"50-64 Years",0.2,9.09090909090909
"348","California","2023-10-28",0.3,"50-64 Years",0.2,9.09090909090909
"349","California","2023-11-04",0.1,"50-64 Years",0.233333333333333,10.6060606060606
"350","California","2023-11-11",0.7,"50-64 Years",0.366666666666667,16.6666666666667
"351","California","2023-11-18",1,"50-64 Years",0.6,27.2727272727273
"352","California","2023-11-25",1.8,"50-64 Years",1.16666666666667,53.030303030303
"353","California","2023-12-02",1,"50-64 Years",1.26666666666667,57.5757575757576
"354","California","2023-12-09",2,"50-64 Years",1.6,72.7272727272727
"355","California","2023-12-16",1.6,"50-64 Years",1.53333333333333,69.6969696969697
"356","California","2023-12-23",2.5,"50-64 Years",2.03333333333333,92.4242424242424
"357","California","2023-12-30",1.3,"50-64 Years",1.8,81.8181818181818
"358","California","2024-01-06",2.2,"50-64 Years",2,90.9090909090909
"359","California","2024-01-13",1.2,"50-64 Years",1.56666666666667,71.2121212121212
"360","California","2024-01-20",2,"50-64 Years",1.8,81.8181818181818
"361","California","2024-01-27",1,"50-64 Years",1.4,63.6363636363636
"362","California","2024-02-03",0.3,"50-64 Years",1.1,50
"363","California","2024-02-10",0.9,"50-64 Years",0.733333333333333,33.3333333333333
"364","California","2024-02-17",0.3,"50-64 Years",0.5,22.7272727272727
"365","California","2024-02-24",0.6,"50-64 Years",0.6,27.2727272727273
"366","California","2024-03-02",0.4,"50-64 Years",0.433333333333333,19.6969696969697
"367","California","2024-03-09",0.1,"50-64 Years",0.366666666666667,16.6666666666667
"368","California","2024-03-16",0.3,"50-64 Years",0.266666666666667,12.1212121212121
"369","California","2024-03-23",0,"50-64 Years",0.133333333333333,6.06060606060606
"370","California","2024-03-30",0,"50-64 Years",0.1,4.54545454545454
"371","California","2024-04-06",0.1,"50-64 Years",0.0333333333333333,1.51515151515151
"372","California","2024-04-13",0,"50-64 Years",0.0333333333333333,1.51515151515151
"373","California","2024-04-20",0.1,"50-64 Years",0.0666666666666667,3.03030303030303
"374","California","2024-04-27",0.1,"50-64 Years",0.0666666666666667,3.03030303030303
"375","California","2024-05-04",0.1,"50-64 Years",0.1,4.54545454545455
"376","California","2024-05-11",0,"50-64 Years",0.0666666666666667,3.03030303030303
"377","California","2024-05-18",0.1,"50-64 Years",0.0666666666666667,3.03030303030303
"378","California","2024-05-25",0,"50-64 Years",0.0333333333333333,1.51515151515151
"379","California","2024-06-01",0,"50-64 Years",0.0333333333333333,1.51515151515151
"380","California","2024-06-08",0,"50-64 Years",0,0
"381","California","2024-06-15",0,"50-64 Years",0,0
"382","California","2024-06-22",0,"50-64 Years",0,0
"383","California","2024-06-29",0,"50-64 Years",0,0
"384","California","2024-07-06",0,"50-64 Years",0,0
"385","California","2024-07-13",0,"50-64 Years",0,0
"386","California","2024-07-20",0,"50-64 Years",0,0
"387","California","2024-07-27",0,"50-64 Years",0,0
"388","California","2024-08-03",0.1,"50-64 Years",0.0333333333333333,1.51515151515151
"389","California","2024-08-10",0,"50-64 Years",0.0333333333333333,1.51515151515151
"390","California","2024-08-17",0,"50-64 Years",0.0333333333333333,1.51515151515151
"391","California","2024-08-24",0,"50-64 Years",0,0
"392","California","2024-08-31",0,"50-64 Years",0,0
"393","California","2024-09-07",0,"50-64 Years",0,0
"394","California","2024-09-14",0,"50-64 Years",0,0
"395","California","2024-09-21",0,"50-64 Years",0,0
"396","California","2024-09-28",0,"50-64 Years",0,0
"397","California","2024-10-05",0,"50-64 Years",0,0
"398","California","2024-10-12",0,"50-64 Years",0,0
"399","California","2024-10-19",0,"50-64 Years",0,0
"400","California","2024-10-26",0,"50-64 Years",0,0
"401","California","2024-11-02",0,"50-64 Years",0,0
"402","California","2024-11-09",0.3,"50-64 Years",0.1,4.54545454545454
"403","California","2024-11-16",0.1,"50-64 Years",0.133333333333333,6.06060606060606
"404","California","2024-11-23",0,"50-64 Years",0.133333333333333,6.06060606060606
"405","California","2024-11-30",0.6,"50-64 Years",0.233333333333333,10.6060606060606
"406","California","2024-12-07",0.6,"50-64 Years",0.4,18.1818181818182
"407","California","2024-12-14",1,"50-64 Years",0.733333333333333,33.3333333333333
"408","California","2024-12-21",1.8,"50-64 Years",1.13333333333333,51.5151515151515
"409","California","2024-12-28",1.9,"50-64 Years",1.56666666666667,71.2121212121212
