,,,Apr 13 – Apr 19,3502
,,,Apr 20 – Apr 26,3474
,,,Apr 27 – May 3,3418
,,,May 4 – May 10,3222
,,,May 11 – May 17,3336
,,,May 18 – May 24,3248
,,,May 25 – May 31,3350
,,,Jun 1 – Jun 7,3167
,,,Jun 8 – Jun 14,3043
,,,Jun 15 – Jun 21,2866
,,,Jun 22 – Jun 28,3056
,,,Jun 29 – Jul 5,3107
,,,Jul 6 – Jul 12,2935
,,,Jul 13 – Jul 17,10 or fewer
,≥ 5 and < 18 Years,2023,Jan 1 – Jan 7,5713
,,,Jan 8 – Jan 14,6316
,,,Jan 15 – Jan 21,6470
,,,Jan 22 – Jan 28,6516
,,,Jan 29 – Feb 4,7146
,,,Feb 5 – Feb 11,8009
,,,Feb 12 – Feb 18,7670
,,,Feb 19 – Feb 25,7805
,,,Feb 26 – Mar 4,7894
,,,Mar 5 – Mar 11,8111
,,,Mar 12 – Mar 18,7867
,,,Mar 19 – Mar 25,7852
,,,Mar 26 – Apr 1,7447
,,,Apr 2 – Apr 8,6865
,,,Apr 9 – Apr 15,7503
,,,Apr 16 – Apr 22,8085
,,,Apr 23 – Apr 29,7970
,,,Apr 30 – May 6,7824
,,,May 7 – May 13,8451
,,,May 14 – May 20,8305
,,,May 21 – May 27,7802
,,,May 28 – Jun 3,7147
,,,Jun 4 – Jun 10,6339
,,,Jun 11 – Jun 17,5665
,,,Jun 18 – Jun 24,5832
,,,Jun 25 – Jul 1,5572
,,,Jul 2 – Jul 8,5549
,,,Jul 9 – Jul 15,5816
,,,Jul 16 – Jul 22,5680
,,,Jul 23 – Jul 29,5591
,,,Jul 30 – Aug 5,5848
,,,Aug 6 – Aug 12,5857
,,,Aug 13 – Aug 19,5836
,,,Aug 20 – Aug 26,6961
,,,Aug 27 – Sep 2,8516
,,,Sep 3 – Sep 9,8542
,,,Sep 10 – Sep 16,8505
,,,Sep 17 – Sep 23,8628
,,,Sep 24 – Sep 30,8330
,,,Oct 1 – Oct 7,9246
,,,Oct 8 – Oct 14,8392
,,,Oct 15 – Oct 21,8170
,,,Oct 22 – Oct 28,8394
,,,Oct 29 – Nov 4,8066
,,,Nov 5 – Nov 11,8512
,,,Nov 12 – Nov 18,8737
,,,Nov 19 – Nov 25,7094
,,,Nov 26 – Dec 2,8358
,,,Dec 3 – Dec 9,9271
,,,Dec 10 – Dec 16,9493
,,,Dec 17 – Dec 23,8369
,,,Dec 24 – Dec 30,7276
,,2023 – 2024,Dec 31 – Jan 6,7027
,,2024,Jan 7 – Jan 13,8013
,,,Jan 14 – Jan 20,7178
,,,Jan 21 – Jan 27,8801
,,,Jan 28 – Feb 3,10108
,,,Feb 4 – Feb 10,10858
,,,Feb 11 – Feb 17,10413
,,,Feb 18 – Feb 24,10421
,,,Feb 25 – Mar 2,10237
,,,Mar 3 – Mar 9,9936
,,,Mar 10 – Mar 16,9352
,,,Mar 17 – Mar 23,8785
,,,Mar 24 – Mar 30,7559
,,,Mar 31 – Apr 6,7070
,,,Apr 7 – Apr 13,7889
,,,Apr 14 – Apr 20,8992
,,,Apr 21 – Apr 27,9007
,,,Apr 28 – May 4,9676
,,,May 5 – May 11,9166
,,,May 12 – May 18,8911
,,,May 19 – May 25,8699
,,,May 26 – Jun 1,7445
,,,Jun 2 – Jun 8,6674
,,,Jun 9 – Jun 15,6418
,,,Jun 16 – Jun 22,6370
,,,Jun 23 – Jun 29,6521
,,,Jun 30 – Jul 6,6324
,,,Jul 7 – Jul 13,6399
,,,Jul 14 – Jul 20,6343
,,,Jul 21 – Jul 27,6404
,,,Jul 28 – Aug 3,6304
,,,Aug 4 – Aug 10,6448
,,,Aug 11 – Aug 17,6476
,,,Aug 18 – Aug 24,7270
,,,Aug 25 – Aug 31,8693
,,,Sep 1 – Sep 7,8888
,,,Sep 8 – Sep 14,9346
,,,Sep 15 – Sep 21,9449
,,,Sep 22 – Sep 28,8600
,,,Sep 29 – Oct 5,8779
,,,Oct 6 – Oct 12,8975
,,,Oct 13 – Oct 19,8825
,,,Oct 20 – Oct 26,9351
,,,Oct 27 – Nov 2,8793
,,,Nov 3 – Nov 9,8795
,,,Nov 10 – Nov 16,8668
,,,Nov 17 – Nov 23,8661
,,,Nov 24 – Nov 30,6800
,,,Dec 1 – Dec 7,7822
,,,Dec 8 – Dec 14,8640
,,,Dec 15 – Dec 21,8492
,,,Dec 22 – Dec 28,7327
,,2024 – 2025,Dec 29 – Jan 4,6288
,,2025,Jan 5 – Jan 11,6160
,,,Jan 12 – Jan 18,7583
,,,Jan 19 – Jan 25,7333
,,,Jan 26 – Feb 1,9641
,,,Feb 2 – Feb 8,11048
,,,Feb 9 – Feb 15,10018
,,,Feb 16 – Feb 22,8287
,,,Feb 23 – Mar 1,8612
,,,Mar 2 – Mar 8,8388
,,,Mar 9 – Mar 15,8989
,,,Mar 16 – Mar 22,8175
,,,Mar 23 – Mar 29,7484
,,,Mar 30 – Apr 5,7473
,,,Apr 6 – Apr 12,7986
,,,Apr 13 – Apr 19,8238
,,,Apr 20 – Apr 26,8661
,,,Apr 27 – May 3,8811
,,,May 4 – May 10,8230
,,,May 11 – May 17,8926
,,,May 18 – May 24,7868
,,,May 25 – May 31,7030
,,,Jun 1 – Jun 7,6603
,,,Jun 8 – Jun 14,6600
,,,Jun 15 – Jun 21,6238
,,,Jun 22 – Jun 28,6568
,,,Jun 29 – Jul 5,6656
,,,Jul 6 – Jul 12,6534
,,,Jul 13 – Jul 17,16
,≥ 18 and < 50 Years,2023,Jan 1 – Jan 7,31013
,,,Jan 8 – Jan 14,28962
,,,Jan 15 – Jan 21,29117
,,,Jan 22 – Jan 28,28651
,,,Jan 29 – Feb 4,29156
,,,Feb 5 – Feb 11,29950
,,,Feb 12 – Feb 18,29916
,,,Feb 19 – Feb 25,30303
,,,Feb 26 – Mar 4,30454
,,,Mar 5 – Mar 11,30138
,,,Mar 12 – Mar 18,30663
,,,Mar 19 – Mar 25,30816
,,,Mar 26 – Apr 1,30314
,,,Apr 2 – Apr 8,29616
,,,Apr 9 – Apr 15,29927
,,,Apr 16 – Apr 22,30567
,,,Apr 23 – Apr 29,30735
,,,Apr 30 – May 6,30133
,,,May 7 – May 13,30915
,,,May 14 – May 20,30519
,,,May 21 – May 27,30469
,,,May 28 – Jun 3,30656
,,,Jun 4 – Jun 10,31319
,,,Jun 11 – Jun 17,30536
,,,Jun 18 – Jun 24,30729
,,,Jun 25 – Jul 1,30728
,,,Jul 2 – Jul 8,31064
,,,Jul 9 – Jul 15,31733
,,,Jul 16 – Jul 22,31363
,,,Jul 23 – Jul 29,31393
,,,Jul 30 – Aug 5,31397
,,,Aug 6 – Aug 12,31577
,,,Aug 13 – Aug 19,31619
,,,Aug 20 – Aug 26,32287
,,,Aug 27 – Sep 2,31587
,,,Sep 3 – Sep 9,33077
,,,Sep 10 – Sep 16,32231
,,,Sep 17 – Sep 23,31802
,,,Sep 24 – Sep 30,31941
,,,Oct 1 – Oct 7,34034
,,,Oct 8 – Oct 14,33039
,,,Oct 15 – Oct 21,32996
,,,Oct 22 – Oct 28,33489
,,,Oct 29 – Nov 4,32764
,,,Nov 5 – Nov 11,33793
,,,Nov 12 – Nov 18,33821
,,,Nov 19 – Nov 25,31948
,,,Nov 26 – Dec 2,34995
,,,Dec 3 – Dec 9,34769
,,,Dec 10 – Dec 16,34181
,,,Dec 17 – Dec 23,34379
,,,Dec 24 – Dec 30,35736
,,2023 – 2024,Dec 31 – Jan 6,36072
,,2024,Jan 7 – Jan 13,33841
,,,Jan 14 – Jan 20,31341
,,,Jan 21 – Jan 27,34632
,,,Jan 28 – Feb 3,34887
,,,Feb 4 – Feb 10,35317
,,,Feb 11 – Feb 17,35048
,,,Feb 18 – Feb 24,36148
,,,Feb 25 – Mar 2,35981
,,,Mar 3 – Mar 9,35717
,,,Mar 10 – Mar 16,34638
,,,Mar 17 – Mar 23,34038
,,,Mar 24 – Mar 30,33989
,,,Mar 31 – Apr 6,34058
,,,Apr 7 – Apr 13,34447
,,,Apr 14 – Apr 20,34285
,,,Apr 21 – Apr 27,33926
,,,Apr 28 – May 4,35507
,,,May 5 – May 11,35110
,,,May 12 – May 18,35377
,,,May 19 – May 25,35692
,,,May 26 – Jun 1,35354
,,,Jun 2 – Jun 8,35770
,,,Jun 9 – Jun 15,35115
,,,Jun 16 – Jun 22,36261
,,,Jun 23 – Jun 29,36649
,,,Jun 30 – Jul 6,34778
,,,Jul 7 – Jul 13,37269
,,,Jul 14 – Jul 20,36580
,,,Jul 21 – Jul 27,36406
,,,Jul 28 – Aug 3,36584
,,,Aug 4 – Aug 10,36641
,,,Aug 11 – Aug 17,35886
,,,Aug 18 – Aug 24,35439
,,,Aug 25 – Aug 31,37473
,,,Sep 1 – Sep 7,36633
,,,Sep 8 – Sep 14,36613
,,,Sep 15 – Sep 21,37235
,,,Sep 22 – Sep 28,36460
,,,Sep 29 – Oct 5,36003
,,,Oct 6 – Oct 12,35430
,,,Oct 13 – Oct 19,35263
,,,Oct 20 – Oct 26,36507
,,,Oct 27 – Nov 2,36566
,,,Nov 3 – Nov 9,37365
,,,Nov 10 – Nov 16,35961
,,,Nov 17 – Nov 23,36156
,,,Nov 24 – Nov 30,33103
,,,Dec 1 – Dec 7,35431
,,,Dec 8 – Dec 14,36081
,,,Dec 15 – Dec 21,36568
,,,Dec 22 – Dec 28,36151
,,2024 – 2025,Dec 29 – Jan 4,37981
,,2025,Jan 5 – Jan 11,34436
,,,Jan 12 – Jan 18,36158
,,,Jan 19 – Jan 25,35606
,,,Jan 26 – Feb 1,38889
,,,Feb 2 – Feb 8,39647
,,,Feb 9 – Feb 15,38678
,,,Feb 16 – Feb 22,37401
,,,Feb 23 – Mar 1,37061
,,,Mar 2 – Mar 8,36562
,,,Mar 9 – Mar 15,36732
,,,Mar 16 – Mar 22,37006
,,,Mar 23 – Mar 29,36495
,,,Mar 30 – Apr 5,36751
,,,Apr 6 – Apr 12,36614
,,,Apr 13 – Apr 19,36658
,,,Apr 20 – Apr 26,37419
,,,Apr 27 – May 3,37622
,,,May 4 – May 10,37435
,,,May 11 – May 17,37932
,,,May 18 – May 24,37850
,,,May 25 – May 31,37589
,,,Jun 1 – Jun 7,38282
,,,Jun 8 – Jun 14,38652
,,,Jun 15 – Jun 21,38228
,,,Jun 22 – Jun 28,40106
,,,Jun 29 – Jul 5,38359
,,,Jul 6 – Jul 12,38546
,,,Jul 13 – Jul 17,165
,≥ 50 and < 65 Years,2023,Jan 1 – Jan 7,13815
,,,Jan 8 – Jan 14,12575
,,,Jan 15 – Jan 21,12571
,,,Jan 22 – Jan 28,12143
,,,Jan 29 – Feb 4,12211
,,,Feb 5 – Feb 11,12932
,,,Feb 12 – Feb 18,12895
,,,Feb 19 – Feb 25,13265
,,,Feb 26 – Mar 4,12958
,,,Mar 5 – Mar 11,12879
,,,Mar 12 – Mar 18,12919
,,,Mar 19 – Mar 25,13245
,,,Mar 26 – Apr 1,12969
,,,Apr 2 – Apr 8,13097
,,,Apr 9 – Apr 15,13247
,,,Apr 16 – Apr 22,13302
,,,Apr 23 – Apr 29,13209
,,,Apr 30 – May 6,13002
,,,May 7 – May 13,13265
,,,May 14 – May 20,13210
,,,May 21 – May 27,13553
,,,May 28 – Jun 3,13657
,,,Jun 4 – Jun 10,13768
,,,Jun 11 – Jun 17,13522
,,,Jun 18 – Jun 24,13570
,,,Jun 25 – Jul 1,13493
,,,Jul 2 – Jul 8,13508
,,,Jul 9 – Jul 15,13904
,,,Jul 16 – Jul 22,13821
,,,Jul 23 – Jul 29,13750
,,,Jul 30 – Aug 5,13688
,,,Aug 6 – Aug 12,13934
,,,Aug 13 – Aug 19,13659
,,,Aug 20 – Aug 26,13723
,,,Aug 27 – Sep 2,13436
,,,Sep 3 – Sep 9,14199
,,,Sep 10 – Sep 16,13716
,,,Sep 17 – Sep 23,13880
,,,Sep 24 – Sep 30,13712
,,,Oct 1 – Oct 7,14669
,,,Oct 8 – Oct 14,14256
,,,Oct 15 – Oct 21,14390
,,,Oct 22 – Oct 28,14734
,,,Oct 29 – Nov 4,14124
,,,Nov 5 – Nov 11,14930
,,,Nov 12 – Nov 18,14775
,,,Nov 19 – Nov 25,14003
,,,Nov 26 – Dec 2,14903
,,,Dec 3 – Dec 9,15122
,,,Dec 10 – Dec 16,14782
,,,Dec 17 – Dec 23,15008
,,,Dec 24 – Dec 30,16140
,,2023 – 2024,Dec 31 – Jan 6,15429
,,2024,Jan 7 – Jan 13,14852
,,,Jan 14 – Jan 20,13493
,,,Jan 21 – Jan 27,15424
,,,Jan 28 – Feb 3,14839
,,,Feb 4 – Feb 10,15128
,,,Feb 11 – Feb 17,14871
,,,Feb 18 – Feb 24,15350
,,,Feb 25 – Mar 2,15145
,,,Mar 3 – Mar 9,15767
,,,Mar 10 – Mar 16,15146
,,,Mar 17 – Mar 23,14635
,,,Mar 24 – Mar 30,15032
,,,Mar 31 – Apr 6,14935
,,,Apr 7 – Apr 13,15201
,,,Apr 14 – Apr 20,15191
,,,Apr 21 – Apr 27,15041
,,,Apr 28 – May 4,15528
,,,May 5 – May 11,15543
,,,May 12 – May 18,15698
,,,May 19 – May 25,15986
,,,May 26 – Jun 1,15758
,,,Jun 2 – Jun 8,15833
,,,Jun 9 – Jun 15,15640
,,,Jun 16 – Jun 22,16063
,,,Jun 23 – Jun 29,15840
,,,Jun 30 – Jul 6,15414
,,,Jul 7 – Jul 13,16298
,,,Jul 14 – Jul 20,15885
,,,Jul 21 – Jul 27,15770
,,,Jul 28 – Aug 3,15606
,,,Aug 4 – Aug 10,16033
,,,Aug 11 – Aug 17,15929
,,,Aug 18 – Aug 24,15595
,,,Aug 25 – Aug 31,15926
,,,Sep 1 – Sep 7,15808
,,,Sep 8 – Sep 14,16023
,,,Sep 15 – Sep 21,16024
,,,Sep 22 – Sep 28,15686
,,,Sep 29 – Oct 5,15271
,,,Oct 6 – Oct 12,15067
,,,Oct 13 – Oct 19,14882
,,,Oct 20 – Oct 26,15355
,,,Oct 27 – Nov 2,15073
,,,Nov 3 – Nov 9,15414
,,,Nov 10 – Nov 16,14984
,,,Nov 17 – Nov 23,15127
,,,Nov 24 – Nov 30,14086
,,,Dec 1 – Dec 7,14581
,,,Dec 8 – Dec 14,15017
,,,Dec 15 – Dec 21,15188
,,,Dec 22 – Dec 28,15844
,,2024 – 2025,Dec 29 – Jan 4,16343
,,2025,Jan 5 – Jan 11,15245
,,,Jan 12 – Jan 18,15638
,,,Jan 19 – Jan 25,15318
,,,Jan 26 – Feb 1,16909
,,,Feb 2 – Feb 8,17756
,,,Feb 9 – Feb 15,17316
,,,Feb 16 – Feb 22,16534
,,,Feb 23 – Mar 1,16929
,,,Mar 2 – Mar 8,16209
,,,Mar 9 – Mar 15,16379
,,,Mar 16 – Mar 22,15858
,,,Mar 23 – Mar 29,15631
,,,Mar 30 – Apr 5,15379
,,,Apr 6 – Apr 12,15836
,,,Apr 13 – Apr 19,15985
,,,Apr 20 – Apr 26,16298
,,,Apr 27 – May 3,16099
,,,May 4 – May 10,15983
,,,May 11 – May 17,16412
,,,May 18 – May 24,16147
,,,May 25 – May 31,16354
,,,Jun 1 – Jun 7,16652
,,,Jun 8 – Jun 14,16983
,,,Jun 15 – Jun 21,16874
,,,Jun 22 – Jun 28,17311
,,,Jun 29 – Jul 5,16352
,,,Jul 6 – Jul 12,15477
,,,Jul 13 – Jul 17,57
,65 Years or more,2023,Jan 1 – Jan 7,18192
,,,Jan 8 – Jan 14,16665
,,,Jan 15 – Jan 21,16262
,,,Jan 22 – Jan 28,15472
,,,Jan 29 – Feb 4,16019
,,,Feb 5 – Feb 11,16964
,,,Feb 12 – Feb 18,16921
,,,Feb 19 – Feb 25,17124
,,,Feb 26 – Mar 4,16953
,,,Mar 5 – Mar 11,16973
,,,Mar 12 – Mar 18,16991
,,,Mar 19 – Mar 25,17335
,,,Mar 26 – Apr 1,17291
,,,Apr 2 – Apr 8,17211
,,,Apr 9 – Apr 15,17891
,,,Apr 16 – Apr 22,17539
,,,Apr 23 – Apr 29,17131
,,,Apr 30 – May 6,17298
,,,May 7 – May 13,17925
,,,May 14 – May 20,17918
,,,May 21 – May 27,18131
,,,May 28 – Jun 3,18585
,,,Jun 4 – Jun 10,17895
,,,Jun 11 – Jun 17,18142
,,,Jun 18 – Jun 24,18175
,,,Jun 25 – Jul 1,17620
,,,Jul 2 – Jul 8,17843
,,,Jul 9 – Jul 15,18126
,,,Jul 16 – Jul 22,18091
,,,Jul 23 – Jul 29,18080
,,,Jul 30 – Aug 5,18170
,,,Aug 6 – Aug 12,18208
,,,Aug 13 – Aug 19,18092
,,,Aug 20 – Aug 26,18104
,,,Aug 27 – Sep 2,18185
,,,Sep 3 – Sep 9,18712
,,,Sep 10 – Sep 16,18479
,,,Sep 17 – Sep 23,18377
,,,Sep 24 – Sep 30,18872
,,,Oct 1 – Oct 7,20281
,,,Oct 8 – Oct 14,20170
,,,Oct 15 – Oct 21,20294
,,,Oct 22 – Oct 28,20727
,,,Oct 29 – Nov 4,19693
,,,Nov 5 – Nov 11,20654
,,,Nov 12 – Nov 18,20427
,,,Nov 19 – Nov 25,20227
,,,Nov 26 – Dec 2,21472
,,,Dec 3 – Dec 9,21458
,,,Dec 10 – Dec 16,21135
,,,Dec 17 – Dec 23,22081
,,,Dec 24 – Dec 30,23805
,,2023 – 2024,Dec 31 – Jan 6,22621
,,2024,Jan 7 – Jan 13,21217
,,,Jan 14 – Jan 20,19271
,,,Jan 21 – Jan 27,20852
,,,Jan 28 – Feb 3,20817
,,,Feb 4 – Feb 10,21320
,,,Feb 11 – Feb 17,20550
